overall_qual,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,central_air,1st_flr_sf,gr_liv_area,full_bath,totrms_abvgrd,garage_cars,paved_drive,open_porch_sf,saleprice,garage_yr_blt_imp,total_sf,heating_qc_oe,ms_subclass_60,neighborhood_NridgHt,foundation_PConc,high_qual,best_gr_live_area,recent_remodel,heatqc_is_ex,has_fireplaces,massive_sf,both_exterior_VynilSd
7,1990,1990,0.0,0.0,1424.0,1,1442,1442,2,5,2.0,1,34,180500,1990,2900.0,4.0,0,0,1,1,0,0,1,0,0,0
4,1945,1950,0.0,0.0,747.0,1,747,747,1,4,1.0,1,0,80000,1945,1494.0,3.0,0,0,0,0,0,0,0,0,0,0
8,2008,2009,194.0,0.0,1573.0,1,1578,1578,2,7,3.0,1,36,287090,2008,3187.0,4.0,0,0,1,1,0,1,1,1,1,0
5,1956,1956,0.0,0.0,0.0,1,882,882,1,4,1.0,1,45,97000,1956,927.0,2.0,0,0,1,0,0,0,0,0,0,0
7,2002,2002,40.0,1038.0,1368.0,1,1511,1511,2,5,2.0,1,30,246990,2002,3039.0,4.0,0,0,1,1,0,0,1,1,1,1
6,1964,1964,138.0,550.0,1302.0,1,1128,1128,1,6,2.0,0,108,154204,1964,2538.0,1.0,0,0,0,0,0,0,0,1,0,0
7,1958,2001,125.0,637.0,1312.0,1,1312,1312,1,6,2.0,1,304,186000,1958,2928.0,4.0,0,0,0,1,0,0,1,1,0,0
5,1972,1972,356.0,350.0,630.0,1,630,1302,2,6,1.0,1,0,111750,1972,1932.0,3.0,0,0,0,0,0,0,0,0,0,0
7,2007,2007,0.0,0.0,628.0,1,628,1356,2,6,2.0,1,24,177439,2007,2108.0,4.0,1,0,1,1,0,1,1,1,0,1
9,2008,2008,154.0,936.0,1104.0,1,1130,2184,2,10,3.0,1,102,335000,2008,3390.0,4.0,1,1,1,1,1,1,1,1,1,1
7,1976,1976,660.0,403.0,803.0,1,1098,1964,2,8,2.0,1,69,205000,1976,2836.0,3.0,1,0,0,1,1,0,0,1,0,0
8,1990,1990,0.0,926.0,1312.0,1,1321,1321,1,4,2.0,1,64,212000,1990,2697.0,2.0,0,0,1,1,0,0,0,1,0,0
8,2004,2005,186.0,1373.0,1594.0,1,1646,1646,2,5,2.0,1,53,246000,2004,3421.0,4.0,0,0,1,1,0,1,1,1,1,0
7,1983,1983,174.0,747.0,1260.0,1,1260,1260,2,6,2.0,1,0,181900,1983,2672.0,3.0,0,0,0,1,0,0,0,0,0,0
5,1929,2001,0.0,234.0,926.0,1,926,1316,1,6,2.0,1,0,130000,1974,1852.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1910,2002,0.0,0.0,264.0,1,768,1432,2,7,2.0,1,0,132000,1910,1966.0,4.0,0,0,0,0,0,0,1,0,0,0
7,1994,2001,0.0,497.0,779.0,1,1029,1958,2,7,2.0,1,93,220000,1994,3032.0,4.0,1,0,1,1,1,0,1,1,1,1
8,2001,2001,0.0,0.0,1753.0,1,1788,1788,2,7,2.0,1,151,236500,2001,3894.0,4.0,0,0,1,1,1,0,1,1,1,1
8,2009,2009,110.0,544.0,832.0,1,832,1935,2,8,2.0,1,150,263435,2009,2917.0,4.0,1,0,1,1,1,1,1,0,0,1
6,1938,1958,0.0,0.0,1272.0,1,1272,1969,2,9,2.0,1,34,141000,1938,2578.0,3.0,0,0,0,0,1,0,0,1,0,0
7,2003,2003,196.0,0.0,847.0,1,847,1986,2,9,2.0,1,48,213000,2003,3001.0,4.0,1,0,1,1,1,1,1,1,0,1
7,2009,2010,0.0,0.0,1214.0,1,1214,1214,2,6,2.0,1,25,179781,2010,2453.0,4.0,0,0,1,1,0,1,1,0,0,1
8,2006,2007,176.0,846.0,1342.0,1,1342,1342,2,6,2.0,1,35,234250,2007,2719.0,4.0,0,1,1,1,0,1,1,1,0,0
6,1926,1950,0.0,0.0,960.0,0,986,986,1,5,1.0,1,128,102000,1926,2074.0,3.0,0,0,0,0,0,0,0,1,0,0
7,1930,1950,0.0,0.0,637.0,1,1108,1108,1,6,1.0,0,0,139400,1930,1745.0,4.0,0,0,1,1,0,0,1,1,0,0
3,1915,1950,0.0,0.0,672.0,1,694,1214,1,6,3.0,1,0,105000,1998,2102.0,3.0,0,0,1,0,0,0,0,0,0,0
8,1970,1970,0.0,351.0,2217.0,1,2217,2217,2,8,2.0,1,207,268000,1970,4722.0,4.0,0,0,1,1,1,0,1,1,1,0
6,1966,1966,0.0,0.0,697.0,1,1575,2201,2,8,2.0,1,236,274970,1966,3720.0,3.0,0,0,0,0,1,0,0,1,1,0
7,2005,2006,16.0,16.0,1220.0,1,1220,1220,2,5,2.0,1,16,180000,2005,2556.0,4.0,0,0,1,1,0,1,1,1,0,1
7,1928,2005,0.0,141.0,689.0,1,689,1378,2,7,2.0,0,0,161000,1928,2067.0,4.0,0,0,0,1,0,1,1,1,0,0
4,1946,2006,0.0,0.0,0.0,1,930,930,1,6,1.0,1,0,84900,1946,930.0,4.0,0,0,0,0,0,1,1,0,0,0
5,1958,1958,0.0,532.0,988.0,1,988,988,1,5,1.0,1,0,119000,1958,1976.0,3.0,0,0,0,0,0,0,0,0,0,0
7,2005,2006,0.0,0.0,1270.0,1,1270,1270,2,6,2.0,1,96,175900,2005,2636.0,4.0,0,0,1,1,0,1,1,0,0,1
5,1979,1979,0.0,0.0,0.0,1,1120,2240,2,12,2.0,1,0,142953,1979,2394.0,3.0,0,0,0,0,1,0,0,0,0,0
8,1994,1995,0.0,457.0,1494.0,1,1494,1494,1,5,2.0,1,30,279700,1994,3018.0,4.0,0,0,1,1,0,0,1,1,1,0
5,1957,1957,0.0,623.0,1179.0,1,1364,1364,1,6,1.0,1,60,132000,1957,2603.0,2.0,0,0,0,0,0,0,0,1,0,0
9,2000,2000,204.0,904.0,1440.0,1,1476,2153,2,8,3.0,1,142,313000,2000,3988.0,4.0,1,0,1,1,1,0,1,1,1,1
4,1920,1950,0.0,637.0,637.0,1,897,1336,1,7,1.0,1,47,108000,1994,2020.0,2.0,0,0,0,0,0,0,0,0,0,0
7,2003,2004,92.0,0.0,746.0,1,760,1656,2,7,2.0,1,128,165400,2003,2708.0,4.0,1,0,1,1,0,1,1,1,0,1
6,1995,1995,68.0,0.0,781.0,1,795,1499,2,6,2.0,1,91,187000,1995,2784.0,4.0,1,0,1,0,0,0,1,1,0,1
6,1976,1976,298.0,156.0,848.0,1,1118,2030,2,8,2.0,1,224,195000,1976,3102.0,3.0,1,0,0,0,1,0,0,1,1,0
6,1961,1961,291.0,600.0,1218.0,1,1254,1254,1,6,2.0,1,0,158500,1961,2472.0,3.0,0,0,0,0,0,0,0,1,0,0
8,2002,2002,210.0,932.0,1065.0,1,1091,1989,2,7,2.0,1,60,255000,2002,3313.0,4.0,1,0,1,1,1,0,1,1,1,1
5,1956,1956,0.0,1116.0,1898.0,1,1898,1898,2,7,2.0,1,51,236500,1956,3847.0,4.0,0,0,1,0,1,0,1,1,1,0
5,1966,1966,52.0,725.0,988.0,1,988,988,1,5,1.0,1,0,129250,1974,1976.0,3.0,0,0,0,0,0,0,0,0,0,0
7,1959,1997,0.0,1247.0,1501.0,1,1801,1801,2,6,2.0,1,54,289000,1959,3356.0,3.0,0,0,0,1,1,0,0,1,1,0
5,1976,1976,0.0,0.0,0.0,1,936,1872,2,8,2.0,1,0,100000,1976,1872.0,3.0,0,0,0,0,1,0,0,0,0,0
8,2001,2001,256.0,1198.0,1531.0,1,1531,2439,2,7,2.0,1,121,275000,2001,4275.0,4.0,1,0,1,1,1,0,1,1,1,1
8,1999,2000,192.0,0.0,850.0,1,886,1764,2,7,2.0,1,29,207000,1999,2763.0,4.0,1,0,1,1,1,0,1,1,0,1
5,1965,1998,166.0,661.0,864.0,1,1200,1200,1,6,2.0,1,64,146000,1977,2128.0,2.0,0,0,0,0,0,0,0,0,0,0
6,1972,1972,380.0,282.0,494.0,1,494,1030,1,6,1.0,1,0,116000,1973,1524.0,4.0,0,0,0,0,0,0,1,0,0,0
7,1997,1998,573.0,739.0,1057.0,1,1057,2034,2,8,2.0,1,36,219500,1998,3703.0,4.0,1,0,1,1,1,0,1,0,1,1
7,2003,2003,163.0,0.0,1405.0,1,1405,1405,2,6,2.0,1,36,173000,2003,2994.0,4.0,0,1,1,1,0,1,1,1,0,1
4,1956,1956,0.0,1059.0,1134.0,1,1229,1229,1,6,1.0,1,0,135000,1956,2363.0,4.0,0,0,0,0,0,0,1,0,0,1
7,2003,2003,0.0,654.0,979.0,1,992,1932,2,7,2.0,1,120,213000,2003,3031.0,4.0,1,0,1,1,1,1,1,1,1,1
6,1954,1995,0.0,736.0,967.0,1,1299,1299,1,6,2.0,1,0,150000,1954,2347.0,3.0,0,0,0,0,0,0,0,1,0,1
7,2006,2007,72.0,0.0,1258.0,1,1402,1402,0,7,3.0,1,16,194201,2006,2796.0,4.0,0,0,1,1,0,1,1,1,0,1
7,2005,2006,16.0,16.0,1346.0,1,1504,1504,2,7,2.0,1,0,181000,2005,3006.0,4.0,0,0,1,1,0,1,1,1,0,1
6,1958,1958,243.0,608.0,1442.0,1,1442,1442,1,7,1.0,1,0,157900,1958,2884.0,2.0,0,0,0,0,0,0,0,0,0,0
7,1999,2000,0.0,894.0,951.0,1,951,1779,2,7,2.0,1,107,217000,1999,3045.0,4.0,1,0,1,1,1,0,1,1,1,1
8,2005,2006,0.0,0.0,1082.0,1,1082,1953,2,9,3.0,1,50,252000,2005,3245.0,4.0,1,0,1,1,1,1,1,1,1,1
7,2002,2002,0.0,0.0,872.0,1,872,1909,2,8,2.0,1,108,197000,2002,2889.0,4.0,1,0,1,1,1,0,1,0,0,1
7,2004,2005,200.0,0.0,868.0,1,868,1630,2,7,2.0,1,48,189500,2004,2666.0,4.0,1,0,1,1,0,1,1,1,0,1
5,1918,1950,0.0,0.0,686.0,1,686,1250,1,7,1.0,0,0,116000,1955,2143.0,2.0,0,0,0,0,0,0,0,0,0,0
6,1963,1963,451.0,569.0,1328.0,1,1328,1328,1,6,2.0,1,26,143000,1963,2682.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1950,1950,0.0,534.0,876.0,1,988,988,1,6,1.0,1,80,119000,1950,1944.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1954,1954,0.0,673.0,854.0,1,854,1278,1,6,1.0,1,0,127500,1954,2132.0,1.0,0,0,0,0,0,0,0,0,0,0
6,2005,2005,0.0,0.0,858.0,1,858,1716,2,7,2.0,1,53,200825,2005,2627.0,4.0,1,0,1,0,1,1,1,0,0,1
2,1922,1955,0.0,0.0,498.0,0,498,498,1,3,1.0,0,0,35000,1922,996.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1970,1970,127.0,321.0,483.0,1,483,987,1,5,1.0,1,0,106000,1987,1470.0,3.0,0,0,0,0,0,0,0,0,0,0
4,1927,1950,0.0,0.0,660.0,0,756,756,1,4,2.0,0,0,85000,1945,1496.0,3.0,0,0,0,0,0,0,0,0,0,0
8,2002,2003,270.0,1196.0,1712.0,1,1712,1712,2,8,3.0,1,183,286500,2002,3825.0,4.0,0,1,1,1,1,1,1,1,1,1
6,1977,1977,0.0,360.0,1069.0,1,1069,1069,2,4,2.0,1,55,127500,1977,2193.0,3.0,0,0,0,0,0,0,0,1,0,0
7,2006,2007,0.0,0.0,1335.0,1,1335,1335,2,6,2.0,1,210,210400,2007,2880.0,4.0,0,0,1,1,0,1,1,0,0,1
8,2003,2004,472.0,1218.0,1518.0,1,1518,1518,1,6,2.0,1,140,274000,2003,3361.0,4.0,0,1,1,1,0,1,1,1,1,0
8,2007,2007,0.0,770.0,920.0,1,920,1780,2,6,2.0,1,192,264966,2007,2892.0,4.0,1,0,1,1,1,1,1,1,0,1
4,1910,1950,0.0,0.0,771.0,1,866,1484,2,6,1.0,0,211,50000,1910,2366.0,1.0,0,0,0,0,0,0,0,0,0,0
5,1915,1950,0.0,686.0,686.0,1,966,1652,2,7,1.0,1,0,139000,1961,2338.0,3.0,0,0,1,0,0,0,0,0,0,0
7,1990,1990,272.0,727.0,1223.0,1,1271,2503,2,7,2.0,1,99,300000,1990,3825.0,2.0,1,0,1,1,1,0,0,1,1,0
8,1994,1995,519.0,408.0,1556.0,1,1592,1592,2,7,2.0,1,35,228000,1994,3303.0,4.0,0,0,1,1,0,0,1,1,1,0
4,1925,1950,0.0,0.0,686.0,0,810,1328,1,8,1.0,1,172,107000,1940,2186.0,1.0,0,0,0,0,0,0,0,0,0,0
8,2001,2002,0.0,1153.0,1593.0,1,1593,1593,1,5,2.0,1,120,286000,2001,3306.0,4.0,0,0,1,1,0,0,1,1,1,0
4,1920,1950,0.0,495.0,720.0,0,720,720,1,4,0.0,0,523,34900,1977,1963.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1964,1964,0.0,312.0,912.0,1,912,912,1,5,1.0,1,0,115000,1964,1824.0,3.0,0,0,0,0,0,0,0,0,0,0
8,2003,2003,40.0,0.0,1273.0,1,1456,1456,2,7,2.0,1,20,215000,2003,2892.0,4.0,0,0,1,1,0,1,1,1,0,1
7,1915,1994,0.0,0.0,672.0,1,1272,1944,2,8,1.0,0,28,179900,1915,2668.0,1.0,0,0,0,1,1,0,0,0,0,0
8,1985,1985,0.0,368.0,1488.0,1,1502,1502,1,4,2.0,1,54,212000,1985,3044.0,3.0,0,0,1,1,0,0,0,0,1,0
8,2005,2005,216.0,0.0,1074.0,1,1074,2064,2,7,2.0,1,119,250000,2005,3257.0,4.0,1,0,1,1,1,1,1,1,1,1
5,1928,1950,0.0,0.0,1042.0,1,1042,1576,1,8,1.0,1,0,149000,1928,2618.0,4.0,0,0,0,0,0,0,1,1,0,0
6,1995,1996,0.0,219.0,773.0,1,773,1658,2,8,2.0,1,84,188000,1995,2739.0,2.0,1,0,1,0,0,0,0,1,0,0
3,1930,2001,0.0,0.0,713.0,1,713,713,1,5,1.0,0,75,99800,1936,1501.0,4.0,0,0,1,0,0,0,1,0,0,1
7,2004,2004,0.0,326.0,384.0,1,744,1374,2,7,2.0,1,0,184500,2004,1858.0,4.0,0,0,1,1,0,1,1,1,0,1
6,1976,1976,0.0,556.0,804.0,1,804,1548,2,7,2.0,1,0,155000,1976,2400.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1969,2000,176.0,594.0,1188.0,1,1404,1404,2,7,2.0,1,16,160000,1969,2608.0,4.0,0,0,0,0,0,0,1,1,0,0
5,1964,1964,0.0,360.0,720.0,1,720,1440,1,7,2.0,1,32,157500,1964,2192.0,2.0,1,0,0,0,0,0,0,1,0,0
8,1994,1995,0.0,1341.0,1679.0,1,1803,1803,2,6,2.0,1,64,285000,1994,3675.0,4.0,0,0,1,1,1,0,1,1,1,1
5,1900,2003,0.0,1084.0,1272.0,1,1272,2200,2,9,0.0,0,70,145900,1977,3542.0,2.0,0,0,0,0,1,1,0,0,1,0
7,1996,1996,0.0,0.0,672.0,1,1302,2037,2,8,2.0,1,33,229000,1996,2842.0,4.0,0,0,1,1,1,0,1,1,0,1
4,1925,1993,0.0,1030.0,1151.0,1,845,1281,2,6,2.0,1,0,128500,1978,2432.0,4.0,0,0,0,0,0,0,1,0,0,0
8,1998,1998,242.0,791.0,1044.0,1,1079,1976,2,7,3.0,1,31,286000,1998,3261.0,4.0,1,0,1,1,1,0,1,1,1,1
6,1997,1997,0.0,847.0,945.0,1,945,1608,2,7,2.0,1,30,189500,1997,2835.0,4.0,1,0,1,0,0,0,1,1,0,1
5,1953,1953,140.0,0.0,0.0,1,1210,1210,1,7,1.0,1,0,102900,1953,1418.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1950,1997,0.0,788.0,988.0,1,1030,1612,1,7,1.0,1,0,128500,1950,2600.0,4.0,0,0,0,0,0,0,1,0,0,0
5,1953,2004,0.0,198.0,1216.0,1,1216,1728,1,7,1.0,1,0,156000,1953,2632.0,4.0,0,0,0,0,1,1,1,1,0,0
8,2005,2006,245.0,0.0,1094.0,1,1133,2482,2,9,3.0,1,39,281213,2005,3759.0,4.0,1,0,1,1,1,1,1,1,1,1
7,1960,2007,0.0,425.0,585.0,1,2069,2069,2,9,2.0,1,0,242000,1960,2654.0,4.0,0,0,0,1,1,1,1,1,0,0
6,1960,1960,30.0,1270.0,1478.0,1,1478,1478,2,6,2.0,1,40,157500,1960,2996.0,4.0,0,0,0,0,0,0,1,1,0,0
7,2003,2004,190.0,0.0,796.0,1,806,1724,2,8,2.0,1,57,196500,2003,2745.0,4.0,1,0,1,1,1,1,1,1,0,0
7,1998,1998,0.0,846.0,1425.0,1,1425,1425,2,5,2.0,1,130,193000,1998,2980.0,4.0,0,0,1,1,0,0,1,0,0,1
5,1939,1952,0.0,48.0,672.0,1,899,1322,1,7,1.0,1,0,132000,1939,1994.0,4.0,0,0,0,0,0,0,1,0,0,0
7,1900,1970,0.0,208.0,712.0,1,848,1428,1,7,2.0,1,0,139900,1985,2404.0,2.0,0,0,0,1,0,0,0,0,0,0
6,1959,1959,220.0,0.0,1194.0,1,1194,1194,1,6,1.0,1,0,148000,1959,2388.0,3.0,0,0,0,0,0,0,0,0,0,0
8,2007,2007,246.0,669.0,895.0,1,895,1818,2,8,3.0,1,104,281500,2007,3013.0,4.0,1,1,1,1,1,1,1,1,0,1
6,1975,1975,257.0,576.0,1128.0,1,1210,1210,2,6,2.0,1,0,148000,1975,2338.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1972,1972,0.0,190.0,1001.0,1,1001,1641,2,5,2.0,1,0,140000,1972,2642.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1958,1991,85.0,567.0,1008.0,1,1053,1053,1,6,2.0,1,80,150000,1998,2141.0,3.0,0,0,0,0,0,0,0,0,0,0
7,1996,1997,0.0,851.0,1064.0,1,1064,2125,2,12,2.0,1,0,279500,1996,3357.0,4.0,1,0,1,1,1,0,1,1,1,1
6,2005,2005,76.0,467.0,547.0,1,1072,1072,1,5,2.0,1,44,140000,2005,1663.0,4.0,0,0,1,0,0,1,1,0,0,1
6,1978,1978,0.0,0.0,1664.0,1,1664,1664,2,10,2.0,1,0,145000,1978,3328.0,3.0,0,0,0,0,0,0,0,0,1,0
7,1999,1999,0.0,1051.0,1405.0,1,1337,1337,2,5,2.0,1,68,184000,1999,3013.0,4.0,0,0,1,1,0,0,1,1,0,0
8,1978,1978,0.0,1052.0,1226.0,1,1226,1226,1,4,2.0,1,78,206000,1978,2753.0,3.0,0,0,0,1,0,0,0,1,0,0
4,1972,1972,0.0,252.0,546.0,1,546,1092,1,5,1.0,1,0,85500,1972,1638.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1934,1995,0.0,326.0,715.0,1,849,1660,1,6,1.0,1,0,188700,1939,2375.0,1.0,0,0,0,0,0,0,0,1,0,0
6,1978,1986,101.0,363.0,1427.0,1,1671,1671,2,7,2.0,1,55,200000,1978,3405.0,3.0,0,0,1,0,1,0,0,1,1,1
7,1990,1991,0.0,460.0,1054.0,1,1061,1061,1,4,2.0,1,36,162000,1990,2265.0,2.0,0,0,1,1,0,0,0,0,0,0
5,1940,1997,0.0,0.0,672.0,1,672,672,1,4,1.0,0,0,108000,1940,1512.0,4.0,0,0,1,0,0,0,1,0,0,0
5,1975,1975,161.0,1333.0,1621.0,1,1621,1621,2,7,2.0,1,0,213000,1975,3242.0,3.0,0,0,0,0,0,0,0,1,1,0
8,2007,2007,328.0,1004.0,1734.0,1,1734,1734,2,7,3.0,1,0,318000,2007,3468.0,4.0,0,1,1,1,1,1,1,1,1,1
5,1898,1965,0.0,0.0,849.0,0,1075,2138,2,11,2.0,0,156,106000,1910,3183.0,3.0,0,0,1,0,1,0,0,0,1,0
6,1928,1950,0.0,0.0,672.0,1,1337,2009,2,8,3.0,0,42,235000,1928,2723.0,4.0,0,0,1,0,1,0,1,1,0,0
4,1959,1959,0.0,569.0,950.0,1,1225,1225,1,6,0.0,1,0,128950,1977,2527.0,1.0,0,0,0,0,0,0,0,0,0,0
6,1961,1961,491.0,288.0,1362.0,1,1362,1362,1,6,2.0,1,20,163000,1961,2744.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1940,1950,0.0,312.0,756.0,0,756,1134,1,7,1.0,0,0,126000,1940,1890.0,1.0,0,0,0,0,0,0,0,0,0,0
7,2003,2003,0.0,0.0,1362.0,1,1362,2082,2,6,2.0,0,238,200000,2003,3962.0,4.0,0,0,1,1,1,1,1,0,1,1
5,1958,1958,180.0,460.0,874.0,1,874,1524,1,7,1.0,1,0,144000,1958,2398.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1961,1961,0.0,0.0,1800.0,0,1800,1800,2,10,0.0,1,0,141000,1977,3600.0,4.0,0,0,0,0,1,0,1,0,1,0
7,1998,1998,442.0,0.0,1649.0,1,1661,1661,2,6,2.0,1,34,224900,1998,3344.0,4.0,0,0,1,1,0,0,1,0,1,1
5,1923,2004,0.0,1309.0,1324.0,1,1072,1576,1,6,2.0,1,312,223500,1923,3212.0,4.0,0,0,0,0,0,1,1,1,1,0
4,1956,1956,0.0,0.0,672.0,1,960,960,1,5,1.0,1,0,112000,1956,1696.0,4.0,0,0,0,0,0,0,1,0,0,0
6,1997,1998,0.0,706.0,926.0,1,926,1604,2,7,2.0,1,36,187500,1997,2566.0,4.0,1,0,1,0,0,0,1,1,0,1
1,1922,1950,0.0,350.0,683.0,0,904,904,0,4,0.0,1,0,61000,1977,1587.0,2.0,0,0,0,0,0,0,0,0,0,0
6,1920,2000,0.0,0.0,684.0,1,684,1196,1,7,2.0,1,46,110000,2005,1926.0,2.0,0,0,0,0,0,0,0,0,0,0
3,1935,2003,0.0,0.0,270.0,1,729,729,1,5,0.0,0,0,52000,1977,999.0,2.0,0,0,0,0,0,1,0,0,0,1
6,2005,2006,256.0,762.0,1362.0,1,1362,1362,2,6,2.0,1,28,207000,2005,2944.0,4.0,0,1,1,0,0,1,1,1,0,1
5,1911,1950,0.0,0.0,940.0,0,1024,1964,1,7,0.0,0,192,130000,1977,3096.0,3.0,0,0,1,0,1,0,0,0,1,0
4,1967,1967,0.0,0.0,0.0,1,1296,1296,2,6,2.0,1,0,90000,1967,1296.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1992,1992,0.0,330.0,624.0,1,624,1287,1,6,2.0,1,0,130000,2001,2061.0,3.0,1,0,1,0,0,0,0,0,0,0
5,1908,1991,0.0,0.0,504.0,1,936,1252,1,5,2.0,1,0,127000,1986,1860.0,2.0,0,0,1,0,0,0,0,0,0,0
9,2006,2006,302.0,0.0,1905.0,1,1905,1905,2,8,3.0,1,191,320000,2006,4001.0,4.0,0,0,1,1,1,1,1,1,1,0
5,1920,1950,0.0,821.0,1120.0,1,1130,1130,1,5,2.0,1,0,120000,1970,2479.0,4.0,0,0,0,0,0,0,1,1,0,0
7,2004,2004,122.0,0.0,831.0,1,831,1659,2,8,2.0,1,68,181000,2004,2702.0,4.0,1,0,1,1,0,1,1,0,0,1
4,1954,1954,0.0,552.0,894.0,1,894,894,1,5,2.0,1,0,110000,1999,1788.0,4.0,0,0,0,0,0,0,1,0,0,0
4,1920,1950,0.0,0.0,600.0,0,1101,1701,2,8,0.0,0,0,94550,1977,2301.0,2.0,0,0,0,0,1,0,0,0,0,0
4,1923,1958,0.0,0.0,440.0,1,869,869,1,4,0.0,1,0,85500,1977,1309.0,3.0,0,0,1,0,0,0,0,0,0,0
5,1977,1977,144.0,923.0,923.0,1,1008,1008,1,4,2.0,1,66,153500,1977,2198.0,3.0,0,0,1,0,0,0,0,1,0,0
3,1955,1955,0.0,0.0,0.0,1,1733,1733,2,8,2.0,1,0,139600,1955,1733.0,4.0,0,0,0,0,1,0,1,1,0,0
5,1967,1967,0.0,0.0,1568.0,1,1568,1568,1,7,2.0,1,40,143000,1967,3336.0,3.0,0,0,0,0,0,0,0,0,1,0
6,1998,1998,120.0,606.0,928.0,1,928,1772,2,7,2.0,1,96,200000,1998,2946.0,4.0,1,0,1,0,1,0,1,1,0,1
5,1967,1967,0.0,648.0,864.0,1,864,864,1,5,1.0,1,0,130000,1967,1728.0,3.0,0,0,1,0,0,0,0,0,0,0
6,1946,1950,0.0,342.0,747.0,1,892,1639,1,6,1.0,1,50,154400,1946,2436.0,4.0,1,0,0,0,0,0,1,1,0,0
5,1934,1950,0.0,0.0,585.0,0,687,1112,2,6,1.0,0,0,63000,1934,1697.0,3.0,0,0,1,0,0,0,0,0,0,0
5,1957,1957,0.0,274.0,1347.0,1,1347,1347,1,6,2.0,1,0,143000,1957,2694.0,2.0,0,0,0,0,0,0,0,0,0,0
5,1961,1961,56.0,700.0,964.0,1,964,964,1,5,2.0,1,0,137500,1985,2098.0,4.0,0,0,0,0,0,0,1,1,0,1
6,1992,1992,106.0,560.0,1158.0,1,1167,1167,2,6,2.0,1,26,173000,1992,2471.0,2.0,0,0,1,0,0,0,0,0,0,0
7,1979,1979,0.0,599.0,1524.0,1,1524,1524,2,7,2.0,1,0,245000,1979,3188.0,3.0,0,0,0,1,0,0,0,1,1,0
5,1980,1980,180.0,936.0,936.0,1,936,936,1,4,2.0,1,0,140000,1980,1921.0,3.0,0,0,0,0,0,0,0,0,0,0
4,1954,1968,60.0,691.0,954.0,1,1482,1482,2,6,2.0,1,30,125000,1956,2466.0,4.0,0,0,0,0,0,0,1,1,0,0
5,1972,2007,0.0,656.0,768.0,1,768,768,1,5,2.0,1,0,133000,1988,1594.0,3.0,0,0,0,0,0,1,0,0,0,0
8,2008,2009,72.0,0.0,1468.0,1,1468,1468,2,6,3.0,1,150,244600,2008,3296.0,4.0,0,0,1,1,0,1,1,1,1,1
5,1968,1968,0.0,744.0,912.0,1,1044,1044,1,5,2.0,1,48,139000,1990,2204.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1953,1953,88.0,531.0,1036.0,1,1036,1036,1,5,1.0,1,24,112900,1953,2216.0,4.0,0,0,0,0,0,0,1,0,0,0
5,1910,2003,0.0,0.0,680.0,0,680,1360,1,6,1.0,1,50,111000,1910,2282.0,1.0,0,0,0,0,0,1,0,0,0,0
6,1957,1957,387.0,1040.0,1392.0,1,1392,1392,1,6,2.0,1,0,166000,1957,2784.0,3.0,0,0,0,0,0,0,0,1,0,0
7,1997,1998,1600.0,649.0,975.0,1,975,1950,2,7,2.0,1,10,239000,1997,2935.0,4.0,1,0,1,1,1,0,1,1,0,1
7,1997,1998,200.0,1309.0,1344.0,1,1344,1344,2,8,4.0,1,0,209200,1997,2688.0,4.0,0,0,1,1,0,0,1,0,0,1
5,1971,1971,0.0,998.0,1484.0,1,1484,1484,2,7,2.0,1,0,175000,1971,3192.0,2.0,0,0,0,0,0,0,0,1,1,0
7,2003,2004,418.0,1262.0,1760.0,1,1760,1760,2,8,2.0,1,190,269500,2003,3875.0,4.0,0,1,1,1,1,1,1,1,1,1
7,1999,2000,0.0,870.0,1037.0,1,1037,2322,2,8,2.0,1,44,225000,1999,3547.0,4.0,1,0,1,1,1,0,1,1,1,1
8,1985,1985,0.0,1148.0,1742.0,1,1742,1742,2,5,2.0,1,28,275000,1985,3626.0,3.0,0,0,1,1,1,0,0,1,1,0
5,1941,1950,0.0,368.0,768.0,1,968,1376,1,6,1.0,1,0,105000,1941,2144.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1966,1966,1047.0,516.0,1024.0,1,1086,1086,1,6,2.0,1,0,159950,1966,2110.0,3.0,0,0,0,0,0,0,0,1,0,1
5,1916,1987,0.0,0.0,660.0,1,808,1656,2,8,1.0,0,0,135000,1916,2172.0,4.0,0,0,0,0,0,0,1,0,0,0
5,1926,1950,0.0,0.0,1008.0,1,1008,1522,2,7,0.0,0,0,102000,1977,2016.0,4.0,0,0,0,0,0,0,1,0,0,0
